x,libm_expm1f,q24_8,q8_24,q24_minus_libm,q8_minus_libm,q24_abs_err,q8_abs_err,q24_rel_err,q8_rel_err,q24_minus_q8
6.6149997711e-01,9.3769663572e-01,9.2578125000e-01,9.3769639730e-01,-1.1915385723e-02,-2.3841857910e-07,1.1915385723e-02,2.3841857910e-07,1.2707079761e-02,2.5425981676e-07,-1.1915147305e-02
6.6159999371e-01,9.3789047003e-01,9.2578125000e-01,9.3789023161e-01,-1.2109220028e-02,-2.3841857910e-07,1.2109220028e-02,2.3841857910e-07,1.2911124155e-02,2.5420726502e-07,-1.2108981609e-02
6.6170001030e-01,9.3808430433e-01,9.2578125000e-01,9.3808406591e-01,-1.2303054333e-02,-2.3841857910e-07,1.2303054333e-02,2.3841857910e-07,1.3115083799e-02,2.5415474170e-07,-1.2302815914e-02
6.6180002689e-01,9.3827813864e-01,9.2578125000e-01,9.3827790022e-01,-1.2496888638e-02,-2.3841857910e-07,1.2496888638e-02,2.3841857910e-07,1.3318959624e-02,2.5410224680e-07,-1.2496650219e-02
6.6189998388e-01,9.3847191334e-01,9.2578125000e-01,9.3847167492e-01,-1.2690663338e-02,-2.3841857910e-07,1.2690663338e-02,2.3841857910e-07,1.3522688299e-02,2.5404978032e-07,-1.2690424919e-02
6.6200000048e-01,9.3866580725e-01,9.2578125000e-01,9.3866562843e-01,-1.2884557247e-02,-1.7881393433e-07,1.2884557247e-02,1.7881393433e-07,1.3726458885e-02,1.9049797118e-07,-1.2884378433e-02
6.6210001707e-01,9.3885970116e-01,9.2578125000e-01,9.3885958195e-01,-1.3078451157e-02,-1.1920928955e-07,1.3078451157e-02,1.1920928955e-07,1.3930144720e-02,1.2697242369e-07,-1.3078331947e-02
6.6219997406e-01,9.3905353546e-01,9.3359375000e-01,9.3905323744e-01,-5.4597854614e-03,-2.9802322388e-07,5.4597854614e-03,2.9802322388e-07,5.8141364716e-03,3.1736553296e-07,-5.4594874382e-03
6.6229999065e-01,9.3924748898e-01,9.3359375000e-01,9.3924725056e-01,-5.6537389755e-03,-2.3841857910e-07,5.6537389755e-03,2.3841857910e-07,6.0194348916e-03,2.5383999969e-07,-5.6535005569e-03
6.6240000725e-01,9.3944144249e-01,9.3359375000e-01,9.3944120407e-01,-5.8476924896e-03,-2.3841857910e-07,5.8476924896e-03,2.3841857910e-07,6.2246480957e-03,2.5378759005e-07,-5.8474540710e-03
6.6250002384e-01,9.3963539600e-01,9.3359375000e-01,9.3963515759e-01,-6.0416460037e-03,-2.3841857910e-07,6.0416460037e-03,2.3841857910e-07,6.4297770150e-03,2.5373520884e-07,-6.0414075851e-03
6.6259998083e-01,9.3982928991e-01,9.3359375000e-01,9.3982899189e-01,-6.2355399132e-03,-2.9802322388e-07,6.2355399132e-03,2.9802322388e-07,6.6347578540e-03,3.1710357007e-07,-6.2352418900e-03
6.6269999743e-01,9.4002330303e-01,9.3359375000e-01,9.4002300501e-01,-6.4295530319e-03,-2.9802322388e-07,6.4295530319e-03,2.9802322388e-07,6.8397806026e-03,3.1703811487e-07,-6.4292550087e-03
6.6280001402e-01,9.4021737576e-01,9.3359375000e-01,9.4021713734e-01,-6.6236257553e-03,-2.3841857910e-07,6.6236257553e-03,2.3841857910e-07,7.0447814651e-03,2.5357815048e-07,-6.6233873367e-03
6.6289997101e-01,9.4041132927e-01,9.3359375000e-01,9.4041109085e-01,-6.8175792694e-03,-2.3841857910e-07,6.8175792694e-03,2.3841857910e-07,7.2495713830e-03,2.5352585453e-07,-6.8173408508e-03
6.6299998760e-01,9.4060540199e-01,9.3359375000e-01,9.4060510397e-01,-7.0116519928e-03,-2.9802322388e-07,7.0116519928e-03,2.9802322388e-07,7.4544032104e-03,3.1684191981e-07,-7.0113539696e-03
6.6310000420e-01,9.4079953432e-01,9.3359375000e-01,9.4079917669e-01,-7.2057843208e-03,-3.5762786865e-07,7.2057843208e-03,3.5762786865e-07,7.6592131518e-03,3.8013183712e-07,-7.2054266930e-03
6.6320002079e-01,9.4099360704e-01,9.3359375000e-01,9.4099336863e-01,-7.3998570442e-03,-2.3841857910e-07,7.3998570442e-03,2.3841857910e-07,7.8638764098e-03,2.5336896670e-07,-7.3996186256e-03
6.6329997778e-01,9.4118767977e-01,9.3359375000e-01,9.4118732214e-01,-7.5939297676e-03,-3.5762786865e-07,7.5939297676e-03,3.5762786865e-07,8.0684544519e-03,3.7997509139e-07,-7.5935721397e-03
6.6339999437e-01,9.4138181210e-01,9.3359375000e-01,9.4138157368e-01,-7.7880620956e-03,-2.3841857910e-07,7.7880620956e-03,2.3841857910e-07,8.2730110735e-03,2.5326448849e-07,-7.7878236771e-03
6.6350001097e-01,9.4157600403e-01,9.3359375000e-01,9.4157582521e-01,-7.9822540283e-03,-1.7881393433e-07,7.9822540283e-03,1.7881393433e-07,8.4775462747e-03,1.8990918704e-07,-7.9820752144e-03
6.6360002756e-01,9.4177019596e-01,9.3359375000e-01,9.4176989794e-01,-8.1764459610e-03,-2.9802322388e-07,8.1764459610e-03,2.9802322388e-07,8.6819967255e-03,3.1645004128e-07,-8.1761479378e-03
6.6369998455e-01,9.4196426868e-01,9.3359375000e-01,9.4196403027e-01,-8.3705186844e-03,-2.3841857910e-07,8.3705186844e-03,2.3841857910e-07,8.8862376288e-03,2.5310788487e-07,-8.3702802658e-03
6.6380000114e-01,9.4215852022e-01,9.3359375000e-01,9.4215828180e-01,-8.5647702217e-03,-2.3841857910e-07,8.5647702217e-03,2.3841857910e-07,9.0905828401e-03,2.5305570261e-07,-8.5645318031e-03
6.6390001774e-01,9.4235277176e-01,9.3359375000e-01,9.4235259295e-01,-8.7590217590e-03,-1.7881393433e-07,8.7590217590e-03,1.7881393433e-07,9.2948433012e-03,1.8975265448e-07,-8.7588429451e-03
6.6399997473e-01,9.4254696369e-01,9.3359375000e-01,9.4254660606e-01,-8.9532136917e-03,-3.5762786865e-07,8.9532136917e-03,3.5762786865e-07,9.4989575446e-03,3.7942712083e-07,-8.9528560638e-03
6.6409999132e-01,9.4274127483e-01,9.3359375000e-01,9.4274091721e-01,-9.1475248337e-03,-3.5762786865e-07,9.1475248337e-03,3.5762786865e-07,9.7031127661e-03,3.7934890429e-07,-9.1471672058e-03
6.6420000792e-01,9.4293558598e-01,9.3359375000e-01,9.4293534756e-01,-9.3418359756e-03,-2.3841857910e-07,9.3418359756e-03,2.3841857910e-07,9.9071832374e-03,2.5284714411e-07,-9.3415975571e-03
6.6430002451e-01,9.4312989712e-01,9.3359375000e-01,9.4312959909e-01,-9.5361471176e-03,-2.9802322388e-07,9.5361471176e-03,2.9802322388e-07,1.0111170821e-02,3.1599381600e-07,-9.5358490944e-03
6.6439998150e-01,9.4332414865e-01,9.3359375000e-01,9.4332391024e-01,-9.7303986549e-03,-2.3841857910e-07,9.7303986549e-03,2.3841857910e-07,1.0315010324e-02,2.5274300697e-07,-9.7301602364e-03
6.6449999809e-01,9.4351851940e-01,9.3359375000e-01,9.4351822138e-01,-9.9247694016e-03,-2.9802322388e-07,9.9247694016e-03,2.9802322388e-07,1.0518891737e-02,3.1586367299e-07,-9.9244713783e-03
6.6460001469e-01,9.4371289015e-01,9.3359375000e-01,9.4371259212e-01,-1.0119140148e-02,-2.9802322388e-07,1.0119140148e-02,2.9802322388e-07,1.0722689331e-02,3.1579861570e-07,-1.0118842125e-02
6.6469997168e-01,9.4390720129e-01,9.3359375000e-01,9.4390690327e-01,-1.0313451290e-02,-2.9802322388e-07,1.0313451290e-02,2.9802322388e-07,1.0926340707e-02,3.1573361525e-07,-1.0313153267e-02
6.6479998827e-01,9.4410163164e-01,9.3359375000e-01,9.4410133362e-01,-1.0507881641e-02,-2.9802322388e-07,1.0507881641e-02,2.9802322388e-07,1.1130032130e-02,3.1566858638e-07,-1.0507583618e-02
6.6490000486e-01,9.4429606199e-01,9.3359375000e-01,9.4429588318e-01,-1.0702311993e-02,-1.7881393433e-07,1.0702311993e-02,1.7881393433e-07,1.1333640665e-02,1.8936215440e-07,-1.0702133179e-02
6.6500002146e-01,9.4449055195e-01,9.3359375000e-01,9.4449037313e-01,-1.0896801949e-02,-1.7881393433e-07,1.0896801949e-02,1.7881393433e-07,1.1537226848e-02,1.8932315982e-07,-1.0896623135e-02
6.6509997845e-01,9.4468492270e-01,9.3359375000e-01,9.4468462467e-01,-1.1091172695e-02,-2.9802322388e-07,1.1091172695e-02,2.9802322388e-07,1.1740605347e-02,3.1547367030e-07,-1.1090874672e-02
6.6519999504e-01,9.4487947226e-01,9.3359375000e-01,9.4487911463e-01,-1.1285722256e-02,-3.5762786865e-07,1.1285722256e-02,3.5762786865e-07,1.1944086291e-02,3.7849045498e-07,-1.1285364628e-02
6.6530001163e-01,9.4507396221e-01,9.3359375000e-01,9.4507372379e-01,-1.1480212212e-02,-2.3841857910e-07,1.1480212212e-02,2.3841857910e-07,1.2147421949e-02,2.5227504352e-07,-1.1479973793e-02
6.6540002823e-01,9.4526851177e-01,9.3359375000e-01,9.4526821375e-01,-1.1674761772e-02,-2.9802322388e-07,1.1674761772e-02,2.9802322388e-07,1.2350736186e-02,3.1527889632e-07,-1.1674463749e-02
6.6549998522e-01,9.4546300173e-01,9.3359375000e-01,9.4546270370e-01,-1.1869251728e-02,-2.9802322388e-07,1.1869251728e-02,2.9802322388e-07,1.2553904206e-02,3.1521403798e-07,-1.1868953705e-02
6.6560000181e-01,9.4565755129e-01,9.3359375000e-01,9.4565731287e-01,-1.2063801289e-02,-2.3841857910e-07,1.2063801289e-02,2.3841857910e-07,1.2757050805e-02,2.5211934940e-07,-1.2063562870e-02
6.6570001841e-01,9.4585216045e-01,9.3359375000e-01,9.4585180283e-01,-1.2258410454e-02,-3.5762786865e-07,1.2258410454e-02,3.5762786865e-07,1.2960175984e-02,3.7810121967e-07,-1.2258052826e-02
6.6579997540e-01,9.4604671001e-01,9.3359375000e-01,9.4604635239e-01,-1.2452960014e-02,-3.5762786865e-07,1.2452960014e-02,3.5762786865e-07,1.3163155876e-02,3.7802348629e-07,-1.2452602386e-02
6.6589999199e-01,9.4624131918e-01,9.3359375000e-01,9.4624114037e-01,-1.2647569180e-02,-1.7881393433e-07,1.2647569180e-02,1.7881393433e-07,1.3366113417e-02,1.8897286225e-07,-1.2647390366e-02
6.6600000858e-01,9.4643598795e-01,9.3359375000e-01,9.4643580914e-01,-1.2842237949e-02,-1.7881393433e-07,1.2842237949e-02,1.7881393433e-07,1.3569050469e-02,1.8893399556e-07,-1.2842059135e-02
6.6610002518e-01,9.4663071632e-01,9.4531250000e-01,9.4663053751e-01,-1.3182163239e-03,-1.7881393433e-07,1.3182163239e-03,1.7881393433e-07,1.3925349340e-03,1.8889512887e-07,-1.3180375099e-03
6.6619998217e-01,9.4682526588e-01,9.4531250000e-01,9.4682502747e-01,-1.5127658844e-03,-2.3841857910e-07,1.5127658844e-03,2.3841857910e-07,1.5977245057e-03,2.5180841590e-07,-1.5125274658e-03
6.6629999876e-01,9.4701999426e-01,9.4531250000e-01,9.4701975584e-01,-1.7074942589e-03,-2.3841857910e-07,1.7074942589e-03,2.3841857910e-07,1.8030181527e-03,2.5175665996e-07,-1.7072558403e-03
6.6640001535e-01,9.4721472263e-01,9.4531250000e-01,9.4721454382e-01,-1.9022226334e-03,-1.7881393433e-07,1.9022226334e-03,1.7881393433e-07,2.0082273986e-03,1.8877867092e-07,-1.9020438194e-03
6.6649997234e-01,9.4740939140e-01,9.4531250000e-01,9.4740921259e-01,-2.0968914032e-03,-1.7881393433e-07,2.0968914032e-03,1.7881393433e-07,2.2132897284e-03,1.8873987528e-07,-2.0967125893e-03
6.6659998894e-01,9.4760417938e-01,9.4531250000e-01,9.4760388136e-01,-2.2916793823e-03,-2.9802322388e-07,2.2916793823e-03,2.9802322388e-07,2.4183930364e-03,3.1450178994e-07,-2.2913813591e-03
6.6670000553e-01,9.4779896736e-01,9.4531250000e-01,9.4779872894e-01,-2.4864673615e-03,-2.3841857910e-07,2.4864673615e-03,2.3841857910e-07,2.6234122925e-03,2.5154972150e-07,-2.4862289429e-03
6.6680002213e-01,9.4799381495e-01,9.4531250000e-01,9.4799357653e-01,-2.6813149452e-03,-2.3841857910e-07,2.6813149452e-03,2.3841857910e-07,2.8284096625e-03,2.5149802241e-07,-2.6810765266e-03
6.6689997911e-01,9.4818854332e-01,9.4531250000e-01,9.4818830490e-01,-2.8760433197e-03,-2.3841857910e-07,2.8760433197e-03,2.3841857910e-07,3.0331977177e-03,2.5144638016e-07,-2.8758049011e-03
6.6699999571e-01,9.4838339090e-01,9.4531250000e-01,9.4838315248e-01,-3.0708909035e-03,-2.3841857910e-07,3.0708909035e-03,2.3841857910e-07,3.2380269840e-03,2.5139470949e-07,-3.0706524849e-03
6.6710001230e-01,9.4857823849e-01,9.4531250000e-01,9.4857805967e-01,-3.2657384872e-03,-1.7881393433e-07,3.2657384872e-03,1.7881393433e-07,3.4427719656e-03,1.8850731465e-07,-3.2655596733e-03
6.6720002890e-01,9.4877314568e-01,9.4531250000e-01,9.4877290726e-01,-3.4606456757e-03,-2.3841857910e-07,3.4606456757e-03,2.3841857910e-07,3.6474952940e-03,2.5129145342e-07,-3.4604072571e-03
6.6729998589e-01,9.4896799326e-01,9.4531250000e-01,9.4896775484e-01,-3.6554932594e-03,-2.3841857910e-07,3.6554932594e-03,2.3841857910e-07,3.8520721719e-03,2.5123983960e-07,-3.6552548409e-03
6.6740000248e-01,9.4916290045e-01,9.4531250000e-01,9.4916266203e-01,-3.8504004478e-03,-2.3841857910e-07,3.8504004478e-03,2.3841857910e-07,4.0566278622e-03,2.5118825420e-07,-3.8501620293e-03
6.6750001907e-01,9.4935786724e-01,9.4531250000e-01,9.4935762882e-01,-4.0453672409e-03,-2.3841857910e-07,4.0453672409e-03,2.3841857910e-07,4.2611616664e-03,2.5113666879e-07,-4.0451288223e-03
6.6759997606e-01,9.4955271482e-01,9.4531250000e-01,9.4955241680e-01,-4.2402148247e-03,-2.9802322388e-07,4.2402148247e-03,2.9802322388e-07,4.4654863887e-03,3.1385641819e-07,-4.2399168015e-03
6.6769999266e-01,9.4974774122e-01,9.4531250000e-01,9.4974744320e-01,-4.4352412224e-03,-2.9802322388e-07,4.4352412224e-03,2.9802322388e-07,4.6699149534e-03,3.1379198617e-07,-4.4349431992e-03
6.6780000925e-01,9.4994276762e-01,9.4531250000e-01,9.4994258881e-01,-4.6302676201e-03,-1.7881393433e-07,4.6302676201e-03,1.7881393433e-07,4.8742596991e-03,1.8823654102e-07,-4.6300888062e-03
6.6790002584e-01,9.5013779402e-01,9.4531250000e-01,9.5013755560e-01,-4.8252940178e-03,-2.3841857910e-07,4.8252940178e-03,2.3841857910e-07,5.0785201602e-03,2.5093052614e-07,-4.8250555992e-03
6.6799998283e-01,9.5033270121e-01,9.4531250000e-01,9.5033246279e-01,-5.0202012062e-03,-2.3841857910e-07,5.0202012062e-03,2.3841857910e-07,5.2825724706e-03,2.5087905442e-07,-5.0199627876e-03
6.6809999943e-01,9.5052778721e-01,9.4531250000e-01,9.5052754879e-01,-5.2152872086e-03,-2.3841857910e-07,5.2152872086e-03,2.3841857910e-07,5.4867276922e-03,2.5082758270e-07,-5.2150487900e-03
6.6820001602e-01,9.5072287321e-01,9.4531250000e-01,9.5072257519e-01,-5.4103732109e-03,-2.9802322388e-07,5.4103732109e-03,2.9802322388e-07,5.6907995604e-03,3.1347013874e-07,-5.4100751877e-03
6.6829997301e-01,9.5091789961e-01,9.4531250000e-01,9.5091760159e-01,-5.6053996086e-03,-2.9802322388e-07,5.6053996086e-03,2.9802322388e-07,5.8947252110e-03,3.1340584883e-07,-5.6051015854e-03
6.6839998960e-01,9.5111304522e-01,9.4531250000e-01,9.5111274719e-01,-5.8005452156e-03,-2.9802322388e-07,5.8005452156e-03,2.9802322388e-07,6.0986918397e-03,3.1334153050e-07,-5.8002471924e-03
6.6850000620e-01,9.5130819082e-01,9.4531250000e-01,9.5130789280e-01,-5.9956908226e-03,-2.9802322388e-07,5.9956908226e-03,2.9802322388e-07,6.3025746495e-03,3.1327726902e-07,-5.9953927994e-03
6.6860002279e-01,9.5150333643e-01,9.4531250000e-01,9.5150303841e-01,-6.1908364296e-03,-2.9802322388e-07,6.1908364296e-03,2.9802322388e-07,6.5063736401e-03,3.1321300753e-07,-6.1905384064e-03
6.6869997978e-01,9.5169842243e-01,9.4531250000e-01,9.5169818401e-01,-6.3859224319e-03,-2.3841857910e-07,6.3859224319e-03,2.3841857910e-07,6.7100273445e-03,2.5051903663e-07,-6.3856840134e-03
6.6879999638e-01,9.5189362764e-01,9.4531250000e-01,9.5189338923e-01,-6.5811276436e-03,-2.3841857910e-07,6.5811276436e-03,2.3841857910e-07,6.9137215614e-03,2.5046767860e-07,-6.5808892250e-03
6.6890001297e-01,9.5208889246e-01,9.4531250000e-01,9.5208859444e-01,-6.7763924599e-03,-2.9802322388e-07,6.7763924599e-03,2.9802322388e-07,7.1173948236e-03,3.1302036518e-07,-6.7760944366e-03
6.6900002956e-01,9.5228409767e-01,9.4531250000e-01,9.5228385925e-01,-6.9715976715e-03,-2.3841857910e-07,6.9715976715e-03,2.3841857910e-07,7.3209218681e-03,2.5036496254e-07,-6.9713592529e-03
6.6909998655e-01,9.5247924328e-01,9.4531250000e-01,9.5247900486e-01,-7.1667432785e-03,-2.3841857910e-07,7.1667432785e-03,2.3841857910e-07,7.5243040919e-03,2.5031366135e-07,-7.1665048599e-03
6.6920000315e-01,9.5267456770e-01,9.4531250000e-01,9.5267421007e-01,-7.3620676994e-03,-3.5762786865e-07,7.3620676994e-03,3.5762786865e-07,7.7277887613e-03,3.7539354025e-07,-7.3617100716e-03
6.6930001974e-01,9.5286989212e-01,9.4531250000e-01,9.5286953449e-01,-7.5573921204e-03,-3.5762786865e-07,7.5573921204e-03,3.5762786865e-07,7.9311896116e-03,3.7531657426e-07,-7.5570344925e-03
6.6939997673e-01,9.5306509733e-01,9.4531250000e-01,9.5306479931e-01,-7.7525973320e-03,-2.9802322388e-07,7.7525973320e-03,2.9802322388e-07,8.1343837082e-03,3.1269976830e-07,-7.7522993088e-03
6.6949999332e-01,9.5326042175e-01,9.4531250000e-01,9.5326012373e-01,-7.9479217529e-03,-2.9802322388e-07,7.9479217529e-03,2.9802322388e-07,8.3376187831e-03,3.1263567735e-07,-7.9476237297e-03
6.6960000992e-01,9.5345580578e-01,9.4531250000e-01,9.5345550776e-01,-8.1433057785e-03,-2.9802322388e-07,8.1433057785e-03,2.9802322388e-07,8.5408315063e-03,3.1257161481e-07,-8.1430077553e-03
6.6970002651e-01,9.5365118980e-01,9.4531250000e-01,9.5365089178e-01,-8.3386898041e-03,-2.9802322388e-07,8.3386898041e-03,2.9802322388e-07,8.7439622730e-03,3.1250758070e-07,-8.3383917809e-03
6.6979998350e-01,9.5384645462e-01,9.4531250000e-01,9.5384621620e-01,-8.5339546204e-03,-2.3841857910e-07,8.5339546204e-03,2.3841857910e-07,8.9468853548e-03,2.4995489412e-07,-8.5337162018e-03
6.6990000010e-01,9.5404189825e-01,9.4531250000e-01,9.5404160023e-01,-8.7293982506e-03,-2.9802322388e-07,8.7293982506e-03,2.9802322388e-07,9.1499108821e-03,3.1237959774e-07,-8.7291002274e-03
6.7000001669e-01,9.5423734188e-01,9.4921875000e-01,9.5423710346e-01,-5.0185918808e-03,-2.3841857910e-07,5.0185918808e-03,2.3841857910e-07,5.2592698485e-03,2.4985249070e-07,-5.0183534622e-03
6.7009997368e-01,9.5443272591e-01,9.4921875000e-01,9.5443236828e-01,-5.2139759064e-03,-3.5762786865e-07,5.2139759064e-03,3.5762786865e-07,5.4629053921e-03,3.7470201164e-07,-5.2136182785e-03
6.7019999027e-01,9.5462816954e-01,9.4921875000e-01,9.5462793112e-01,-5.4094195366e-03,-2.3841857910e-07,5.4094195366e-03,2.3841857910e-07,5.6665199809e-03,2.4975020096e-07,-5.4091811180e-03
6.7030000687e-01,9.5482367277e-01,9.4921875000e-01,9.5482343435e-01,-5.6049227715e-03,-2.3841857910e-07,5.6049227715e-03,2.3841857910e-07,5.8701126836e-03,2.4969907031e-07,-5.6046843529e-03
6.7040002346e-01,9.5501923561e-01,9.4921875000e-01,9.5501899719e-01,-5.8004856110e-03,-2.3841857910e-07,5.8004856110e-03,2.3841857910e-07,6.0736844316e-03,2.4964793965e-07,-5.8002471924e-03
6.7049998045e-01,9.5521461964e-01,9.4921875000e-01,9.5521438122e-01,-5.9958696365e-03,-2.3841857910e-07,5.9958696365e-03,2.3841857910e-07,6.2769870274e-03,2.4959686584e-07,-5.9956312180e-03
6.7059999704e-01,9.5541018248e-01,9.4921875000e-01,9.5541000366e-01,-6.1914324760e-03,-1.7881393433e-07,6.1914324760e-03,1.7881393433e-07,6.4803920686e-03,1.8715932981e-07,-6.1912536621e-03
6.7070001364e-01,9.5560580492e-01,9.4921875000e-01,9.5560544729e-01,-6.3870549202e-03,-3.5762786865e-07,6.3870549202e-03,3.5762786865e-07,6.6837756895e-03,3.7424203470e-07,-6.3866972923e-03
6.7079997063e-01,9.5580130816e-01,9.4921875000e-01,9.5580106974e-01,-6.5825581551e-03,-2.3841857910e-07,6.5825581551e-03,2.3841857910e-07,6.8869525567e-03,2.4944367283e-07,-6.5823197365e-03
6.7089998722e-01,9.5599693060e-01,9.4921875000e-01,9.5599663258e-01,-6.7781805992e-03,-2.9802322388e-07,6.7781805992e-03,2.9802322388e-07,7.0901699364e-03,3.1174076298e-07,-6.7778825760e-03
6.7100000381e-01,9.5619255304e-01,9.4921875000e-01,9.5619231462e-01,-6.9738030434e-03,-2.3841857910e-07,6.9738030434e-03,2.3841857910e-07,7.2933039628e-03,2.4934161047e-07,-6.9735646248e-03
6.7110002041e-01,9.5638817549e-01,9.4921875000e-01,9.5638799667e-01,-7.1694254875e-03,-1.7881393433e-07,7.1694254875e-03,1.7881393433e-07,7.4963551015e-03,1.8696795223e-07,-7.1692466736e-03
6.7119997740e-01,9.5658379793e-01,9.4921875000e-01,9.5658349991e-01,-7.3650479317e-03,-2.9802322388e-07,7.3650479317e-03,2.9802322388e-07,7.6993233524e-03,3.1154951330e-07,-7.3647499084e-03
6.7129999399e-01,9.5677947998e-01,9.4921875000e-01,9.5677924156e-01,-7.5607299805e-03,-2.3841857910e-07,7.5607299805e-03,2.3841857910e-07,7.9022701830e-03,2.4918864483e-07,-7.5604915619e-03
6.7140001059e-01,9.5697516203e-01,9.4921875000e-01,9.5697498322e-01,-7.7564120293e-03,-1.7881393433e-07,7.7564120293e-03,1.7881393433e-07,8.1051336601e-03,1.8685327063e-07,-7.7562332153e-03
6.7150002718e-01,9.5717090368e-01,9.4921875000e-01,9.5717072487e-01,-7.9521536827e-03,-1.7881393433e-07,7.9521536827e-03,1.7881393433e-07,8.3079766482e-03,1.8681505765e-07,-7.9519748688e-03
6.7159998417e-01,9.5736658573e-01,9.4921875000e-01,9.5736634731e-01,-8.1478357315e-03,-2.3841857910e-07,8.1478357315e-03,2.3841857910e-07,8.5106752813e-03,2.4903582130e-07,-8.1475973129e-03
6.7170000076e-01,9.5756232738e-01,9.4921875000e-01,9.5756214857e-01,-8.3435773849e-03,-1.7881393433e-07,8.3435773849e-03,1.7881393433e-07,8.7133515626e-03,1.8673868851e-07,-8.3433985710e-03
6.7180001736e-01,9.5775812864e-01,9.4921875000e-01,9.5775783062e-01,-8.5393786430e-03,-2.9802322388e-07,8.5393786430e-03,2.9802322388e-07,8.9160073549e-03,3.1116752552e-07,-8.5390806198e-03
6.7189997435e-01,9.5795387030e-01,9.4921875000e-01,9.5795363188e-01,-8.7351202965e-03,-2.3841857910e-07,8.7351202965e-03,2.3841857910e-07,9.1185187921e-03,2.4888313988e-07,-8.7348818779e-03
6.7199999094e-01,9.5814967155e-01,9.4921875000e-01,9.5814949274e-01,-8.9309215546e-03,-1.7881393433e-07,8.9309215546e-03,1.7881393433e-07,9.3210088089e-03,1.8662422008e-07,-8.9307427406e-03
6.7210000753e-01,9.5834553242e-01,9.4921875000e-01,9.5834523439e-01,-9.1267824173e-03,-2.9802322388e-07,9.1267824173e-03,2.9802322388e-07,9.5234774053e-03,3.1097678743e-07,-9.1264843941e-03
6.7220002413e-01,9.5854139328e-01,9.4921875000e-01,9.5854109526e-01,-9.3226432800e-03,-2.9802322388e-07,9.3226432800e-03,2.9802322388e-07,9.7258640453e-03,3.1091326491e-07,-9.3223452568e-03
6.7229998112e-01,9.5873719454e-01,9.4921875000e-01,9.5873689651e-01,-9.5184445381e-03,-2.9802322388e-07,9.5184445381e-03,2.9802322388e-07,9.9281063303e-03,3.1084977081e-07,-9.5181465149e-03
6.7239999771e-01,9.5893311501e-01,9.4921875000e-01,9.5893287659e-01,-9.7143650055e-03,-2.3841857910e-07,9.7143650055e-03,2.3841857910e-07,1.0130388662e-02,2.4862899295e-07,-9.7141265869e-03
6.7250001431e-01,9.5912903547e-01,9.4921875000e-01,9.5912879705e-01,-9.9102854729e-03,-2.3841857910e-07,9.9102854729e-03,2.3841857910e-07,1.0332588106e-02,2.4857820335e-07,-9.9100470543e-03
6.7259997129e-01,9.5932489634e-01,9.4921875000e-01,9.5932465792e-01,-1.0106146336e-02,-2.3841857910e-07,1.0106146336e-02,2.3841857910e-07,1.0534644127e-02,2.4852747060e-07,-1.0105907917e-02
6.7269998789e-01,9.5952087641e-01,9.4921875000e-01,9.5952063799e-01,-1.0302126408e-02,-2.3841857910e-07,1.0302126408e-02,2.3841857910e-07,1.0736740194e-02,2.4847670943e-07,-1.0301887989e-02
6.7280000448e-01,9.5971685648e-01,9.4921875000e-01,9.5971667767e-01,-1.0498106480e-02,-1.7881393433e-07,1.0498106480e-02,1.7881393433e-07,1.0938754305e-02,1.8631946830e-07,-1.0497927666e-02
